dummy,dummy,dummy,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ESP,PCH,OGS,348.3164,361.0177,444.6829,442.0794,430.0208,386.5316,308.8604,302.0084,318.93,340.123,282.1146,349.0946
SWE,PCH,OGS,625.2771,666.0152,650.8951,653.999,589.5418,559.1148,489.7467,568.0062,649.0104,515.6813,527.5307,845.0556
TUN,PCH,OGS,199.983,193.7069,189.9816,207.1621,271.0673,219.7615,212.0648,201.3742,272.1333,289.1233,273.7025,258.9272
TUR,PCH,OGS,327.7772,331.166,397.0613,416.1319,390.3191,379.5274,343.3839,286.5588,351.5294,434.5959,392.1918,458.6758
GBR,PCH,OGS,360.8523,420.6989,449.0176,484.7106,433.844,386.8386,324.6629,335.3597,382.5053,355.9124,323.8686,443.1461
USA,PCH,OGS,225.3325,206.8974,153.9961,181.478,213.4584,150.0723,133.5843,152.2195,152.498,138.9109,115.6523,181.8496
RAS,PCH,OLQ,774.934658536585,875.030612195121,906.675560975609,857.01457804878,834.092343902439,738.728656097561,708.575314634147,739.81298292683,765.015797560976,769.708068292683,716.851146341463,762.956819512194
RWO,PCH,OLQ,420.974977435898,487.751054871795,513.970764615385,491.64527948718,474.680307692308,389.254322051282,353.37523025641,394.147488717949,428.418336410257,428.722445128205,389.166987692308,433.11112923077
REU,PCH,OLQ,636.012082142857,759.584835714286,803.537303571429,750.660107142857,723.295682142857,617.923657142857,589.445560714286,650.027039285715,725.127182142857,671.442703571429,605.777692857143,734.936746428572
REP,PCH,OLQ,219.901163186813,282.093554212454,303.131959340659,270.690448717949,269.570250549451,266.39846996337,264.608504395604,264.990771062271,264.554905860806,264.286327472528,264.185765934066,265.190073626374
RAF,PCH,OLQ,183.816975471698,213.817502044025,215.846932075472,212.776484591195,212.713795283019,212.60081163522,212.527417924528,212.44721918239,212.384205345912,212.332316037736,212.323991509434,212.426829245283
RLA,PCH,OLQ,683.034524857142,695.793996857142,704.143348857143,693.561373999999,688.334136285714,665.658459714285,654.286320285714,668.463736285714,671.156611714285,674.283176285714,674.283176285714,674.283176285714
ARG,PCH,OLQ,677.643771428571,692.143171428571,701.631071428571,689.6061,683.666057142857,657.898242857143,644.975357142857,661.086057142857,664.146142857143,667.699057142857,667.699057142857,667.699057142857
OCE,PCH,OLQ,733.68828125,816.99154375,844.82185,796.8795875,766.67091875,645.9783,602.79180625,651.888975,690.8212875,691.5843875,628.1069875,690.37351875
AUT,PCH,OLQ,580.614,708.4055,775.2896,686.6467,630.3295,407.5372,351.0401,436.2785,499.6924,491.1371,394.091,509.4628
BEL,PCH,OLQ,507.8778,627.4268,688.6776,609.5088,559.9197,334.9381,281.044,367.7808,431.6138,430.7607,309.5158,448.7418
BRA,PCH,OLQ,677.643771428571,692.143171428571,701.631071428571,689.6061,683.666057142857,657.898242857143,644.975357142857,661.086057142857,664.146142857143,667.699057142857,667.699057142857,667.699057142857
BGR,PCH,OLQ,529.0664,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912
CAN,PCH,OLQ,503.0768,631.1371,660.2477,621.4503,570.4123,326.5434,273.0474,369.3851,451.8918,450.4079,430.9658,430.9658
CHA,PCH,OLQ,609.4429,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453
HRV,PCH,OLQ,422.8725,553.569133333333,684.265766666667,814.9624,800.3484,666.0501,410.276,532.423,613.3579,612.9392,512.5175,512.5175
CYP,PCH,OLQ,615.7417,772.1659,825.5071,832.3858,832.3435,637.5896,563.9203,657.8056,689.9266,792.13,668.7198,796.5192
CZE,PCH,OLQ,366.1158,417.3732,457.8313,445.5003,427.4069,309.6787,251.9746,271.8519,376.6913,393.3795,375.3398,375.3398
DNK,PCH,OLQ,614.0998,702.0113,851.0928,810.3334,765.507,552.8899,402.5521,521.5893,691.1777,692.8918,652.1177,837.0398
EGY,PCH,OLQ,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
EST,PCH,OLQ,546.474076923077,660.81982051282,723.272044871795,679.579365384615,653.624819230769,507.602638461538,441.103792307692,510.581388461538,570.148107692308,573.683546153846,496.334469230769,583.160173076923
FIN,PCH,OLQ,592.2629,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745
FRA,PCH,OLQ,501.3156,624.0127,704.5775,641.1786,598.8992,434.268,394.1811,515.7355,629.9165,630.6131,511.7949,649.5091
DEU,PCH,OLQ,487.5749,622.332,675.1141,593.4361,524.7092,321.7894,266.1859,330.1701,330.1701,330.1701,330.1701,330.1701
GRC,PCH,OLQ,520.4901,647.9329,726.9568,663.2293,628.7917,430.2156,381.2662,471.822,546.9355,563.0212,442.124,593.8572
HUN,PCH,OLQ,468.1183,592.5449,663.4406,577.7299,651.2681,518.5325,443.9297,480.8719,657.2504,576.2485,625.153,676.4537
NSI,PCH,OLQ,723.679775,860.55515,916.7758125,853.654375,825.4198625,724.837475,697.6538375,755.4816125,827.1681125,775.9238375,713.2436,836.5317875
IND,PCH,OLQ,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108
IDN,PCH,OLQ,775.1221,877.5133,910.781066666667,858.573366666667,834.475633333333,734.2215,702.521833333333,735.361433333333,761.8567,766.7896,711.222066666667,759.692133333333
IRN,PCH,OLQ,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
IRL,PCH,OLQ,774.3397,940.7656,1024.7063,961.1997,913.4383,712.9919,652.1185,802.5464,687.4087,630.398,508.103,689.4368
ISR,PCH,OLQ,529.5745,759.9106,843.307,720.013,720.013,720.013,720.013,720.013,720.013,720.013,720.013,720.013
ITA,PCH,OLQ,546.4417,676.6318,755.3178,665.2628,621.6395,446.3312,364.3806,436.552,501.7871,542.7346,431.8621,588.0057
JPN,PCH,OLQ,553.1961,668.666,694.3375,754.0046,762.2386,535.7756,414.8917,511.3635,629.123,606.6082,494.6083,636.6356
KOR,PCH,OLQ,782.8072,979.3035,1079.1068,922.4837,850.1905,549.4281,454.3291,552.8479,632.3337,647.1324,480.4298,625.84
LVA,PCH,OLQ,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077
LTU,PCH,OLQ,450.1368,555.2594,582.5169,527.1201,533.4957,355.6719,352.9469,311.0874,352.4756,392.3839,374.9552,336.0594
LUX,PCH,OLQ,546.474076923077,660.81982051282,723.272044871795,679.579365384615,653.624819230769,507.602638461538,441.103792307692,510.581388461538,570.148107692308,573.683546153846,496.334469230769,583.160173076923
MLT,PCH,OLQ,510.896,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407
MEX,PCH,OLQ,408.1061,509.6019,576.0172,491.8424,450.2621,269.8874,179.4272,292.2021,313.6227,338.4931,338.4931,338.4931
MAR,PCH,OLQ,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
NLD,PCH,OLQ,481.9657,609.5491,672.5624,584.1056,578.0497,577.1069,579.368,677.6944,808.688,767.5075,495.5963,589.2039
NGA,PCH,OLQ,183.3529,209.526275,209.5358,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635
POL,PCH,OLQ,525.6251,634.0204,719.6743,670.5323,650.5351,472.6993,379.7748,447.2932,483.5567,467.1569,346.3668,497.2299
PRT,PCH,OLQ,608.6841,827.6565,878.0538,825.0635,785.7831,597.0772,551.2773,677.6699,732.2297,723.7539,635.1065,816.5713
ROU,PCH,OLQ,583.9672,685.5636,778.217,727.288,664.9012,529.193,361.621,457.4372,515.2128,533.6089,432.0741,525.3102
RUS,PCH,OLQ,295.6501,306.079,300.685,300.685,300.685,300.685,300.685,300.685,300.685,300.685,300.685,300.685
SAU,PCH,OLQ,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
SVK,PCH,OLQ,422.1091,535.73,647.3239,583.7059,543.4549,401.7973,281.0435,383.3195,443.0322,432.8636,318.1719,448.7393
SVN,PCH,OLQ,589.3352,715.8353,807.4682,751.7161,758.532,569.4486,503.5828,586.4166,662.6606,724.5341,722.8163,722.8163
ZAF,PCH,OLQ,183.3529,209.526275,209.5358,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635
ESP,PCH,OLQ,520.3161,625.7318,700.1654,642.3209,608.3986,399.0672,322.8511,412.6646,477.5617,482.4491,376.3316,494.5425
SWE,PCH,OLQ,1064.9858,1158.1594,1196.2467,1144.3262,1114.4975,941.8077,870.3048,945.0562,1039.8676,1048.6879,908.9626,1023.6966
TUN,PCH,OLQ,25.8201,26.7009,24.6486,25.5001,23.3244,19.3283,17.0329,14.3599,12.2321,10.3386,10.212,14.8698
TUR,PCH,OLQ,780.4379,984.2114,1042.704,958.6985,897.4993,629.2796,556.7899,710.9973,902.1613,765.5099,598.3626,927.1311
GBR,PCH,OLQ,721.966,855.124,896.5532,817.997,708.4824,487.4732,409.5452,457.536,559.1238,562.8885,439.2921,607.4275
USA,PCH,OLQ,546.2063,735.2431,781.2868,735.7257,674.3615,367.9346,271.3624,361.8595,457.4109,427.2688,333.3318,471.7953
RAS,PCH,RFO,774.934658536585,875.030612195121,906.675560975609,857.01457804878,834.092343902439,738.728656097561,708.575314634147,739.81298292683,765.015797560976,769.708068292683,716.851146341463,762.956819512194
RWO,PCH,RFO,420.974977435898,487.751054871795,513.970764615385,491.64527948718,474.680307692308,389.254322051282,353.37523025641,394.147488717949,428.418336410257,428.722445128205,389.166987692308,433.11112923077
REU,PCH,RFO,636.012082142857,759.584835714286,803.537303571429,750.660107142857,723.295682142857,617.923657142857,589.445560714286,650.027039285715,725.127182142857,671.442703571429,605.777692857143,734.936746428572
REP,PCH,RFO,219.901163186813,282.093554212454,303.131959340659,270.690448717949,269.570250549451,266.39846996337,264.608504395604,264.990771062271,264.554905860806,264.286327472528,264.185765934066,265.190073626374
RAF,PCH,RFO,183.816975471698,213.817502044025,215.846932075472,212.776484591195,212.713795283019,212.60081163522,212.527417924528,212.44721918239,212.384205345912,212.332316037736,212.323991509434,212.426829245283
RLA,PCH,RFO,683.034524857142,695.793996857142,704.143348857143,693.561373999999,688.334136285714,665.658459714285,654.286320285714,668.463736285714,671.156611714285,674.283176285714,674.283176285714,674.283176285714
ARG,PCH,RFO,677.643771428571,692.143171428571,701.631071428571,689.6061,683.666057142857,657.898242857143,644.975357142857,661.086057142857,664.146142857143,667.699057142857,667.699057142857,667.699057142857
OCE,PCH,RFO,733.68828125,816.99154375,844.82185,796.8795875,766.67091875,645.9783,602.79180625,651.888975,690.8212875,691.5843875,628.1069875,690.37351875
AUT,PCH,RFO,580.614,708.4055,775.2896,686.6467,630.3295,407.5372,351.0401,436.2785,499.6924,491.1371,394.091,509.4628
BEL,PCH,RFO,507.8778,627.4268,688.6776,609.5088,559.9197,334.9381,281.044,367.7808,431.6138,430.7607,309.5158,448.7418
BRA,PCH,RFO,677.643771428571,692.143171428571,701.631071428571,689.6061,683.666057142857,657.898242857143,644.975357142857,661.086057142857,664.146142857143,667.699057142857,667.699057142857,667.699057142857
BGR,PCH,RFO,529.0664,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912,636.6912
CAN,PCH,RFO,503.0768,631.1371,660.2477,621.4503,570.4123,326.5434,273.0474,369.3851,451.8918,450.4079,430.9658,430.9658
CHA,PCH,RFO,609.4429,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453,667.8453
HRV,PCH,RFO,422.8725,553.569133333333,684.265766666667,814.9624,800.3484,666.0501,410.276,532.423,613.3579,612.9392,512.5175,512.5175
CYP,PCH,RFO,615.7417,772.1659,825.5071,832.3858,832.3435,637.5896,563.9203,657.8056,689.9266,792.13,668.7198,796.5192
CZE,PCH,RFO,366.1158,417.3732,457.8313,445.5003,427.4069,309.6787,251.9746,271.8519,376.6913,393.3795,375.3398,375.3398
DNK,PCH,RFO,614.0998,702.0113,851.0928,810.3334,765.507,552.8899,402.5521,521.5893,691.1777,692.8918,652.1177,837.0398
EGY,PCH,RFO,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
EST,PCH,RFO,546.474076923077,660.81982051282,723.272044871795,679.579365384615,653.624819230769,507.602638461538,441.103792307692,510.581388461538,570.148107692308,573.683546153846,496.334469230769,583.160173076923
FIN,PCH,RFO,592.2629,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745,581.1745
FRA,PCH,RFO,501.3156,624.0127,704.5775,641.1786,598.8992,434.268,394.1811,515.7355,629.9165,630.6131,511.7949,649.5091
DEU,PCH,RFO,487.5749,622.332,675.1141,593.4361,524.7092,321.7894,266.1859,330.1701,330.1701,330.1701,330.1701,330.1701
GRC,PCH,RFO,520.4901,647.9329,726.9568,663.2293,628.7917,430.2156,381.2662,471.822,546.9355,563.0212,442.124,593.8572
HUN,PCH,RFO,468.1183,592.5449,663.4406,577.7299,651.2681,518.5325,443.9297,480.8719,657.2504,576.2485,625.153,676.4537
NSI,PCH,RFO,723.679775,860.55515,916.7758125,853.654375,825.4198625,724.837475,697.6538375,755.4816125,827.1681125,775.9238375,713.2436,836.5317875
IND,PCH,RFO,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108,622.6108
IDN,PCH,RFO,775.1221,877.5133,910.781066666667,858.573366666667,834.475633333333,734.2215,702.521833333333,735.361433333333,761.8567,766.7896,711.222066666667,759.692133333333
IRN,PCH,RFO,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
IRL,PCH,RFO,774.3397,940.7656,1024.7063,961.1997,913.4383,712.9919,652.1185,802.5464,687.4087,630.398,508.103,689.4368
ISR,PCH,RFO,529.5745,759.9106,843.307,720.013,720.013,720.013,720.013,720.013,720.013,720.013,720.013,720.013
ITA,PCH,RFO,546.4417,676.6318,755.3178,665.2628,621.6395,446.3312,364.3806,436.552,501.7871,542.7346,431.8621,588.0057
JPN,PCH,RFO,553.1961,668.666,694.3375,754.0046,762.2386,535.7756,414.8917,511.3635,629.123,606.6082,494.6083,636.6356
KOR,PCH,RFO,782.8072,979.3035,1079.1068,922.4837,850.1905,549.4281,454.3291,552.8479,632.3337,647.1324,480.4298,625.84
LVA,PCH,RFO,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077,201.4077
LTU,PCH,RFO,450.1368,555.2594,582.5169,527.1201,533.4957,355.6719,352.9469,311.0874,352.4756,392.3839,374.9552,336.0594
LUX,PCH,RFO,546.474076923077,660.81982051282,723.272044871795,679.579365384615,653.624819230769,507.602638461538,441.103792307692,510.581388461538,570.148107692308,573.683546153846,496.334469230769,583.160173076923
MLT,PCH,RFO,510.896,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407,674.2407
MEX,PCH,RFO,408.1061,509.6019,576.0172,491.8424,450.2621,269.8874,179.4272,292.2021,313.6227,338.4931,338.4931,338.4931
MAR,PCH,RFO,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
NLD,PCH,RFO,481.9657,609.5491,672.5624,584.1056,578.0497,577.1069,579.368,677.6944,808.688,767.5075,495.5963,589.2039
NGA,PCH,RFO,183.3529,209.526275,209.5358,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635
POL,PCH,RFO,525.6251,634.0204,719.6743,670.5323,650.5351,472.6993,379.7748,447.2932,483.5567,467.1569,346.3668,497.2299
PRT,PCH,RFO,608.6841,827.6565,878.0538,825.0635,785.7831,597.0772,551.2773,677.6699,732.2297,723.7539,635.1065,816.5713
ROU,PCH,RFO,583.9672,685.5636,778.217,727.288,664.9012,529.193,361.621,457.4372,515.2128,533.6089,432.0741,525.3102
RUS,PCH,RFO,295.6501,306.079,300.685,300.685,300.685,300.685,300.685,300.685,300.685,300.685,300.685,300.685
SAU,PCH,RFO,189.5019,266.385033333333,293.1583,252.223133333333,251.3925,249.895466666667,248.923,247.860366666667,247.025433333333,246.3379,246.2276,247.5902
SVK,PCH,RFO,422.1091,535.73,647.3239,583.7059,543.4549,401.7973,281.0435,383.3195,443.0322,432.8636,318.1719,448.7393
SVN,PCH,RFO,589.3352,715.8353,807.4682,751.7161,758.532,569.4486,503.5828,586.4166,662.6606,724.5341,722.8163,722.8163
ZAF,PCH,RFO,183.3529,209.526275,209.5358,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635,209.55635
ESP,PCH,RFO,520.3161,625.7318,700.1654,642.3209,608.3986,399.0672,322.8511,412.6646,477.5617,482.4491,376.3316,494.5425
SWE,PCH,RFO,1064.9858,1158.1594,1196.2467,1144.3262,1114.4975,941.8077,870.3048,945.0562,1039.8676,1048.6879,908.9626,1023.6966
TUN,PCH,RFO,25.8201,26.7009,24.6486,25.5001,23.3244,19.3283,17.0329,14.3599,12.2321,10.3386,10.212,14.8698
TUR,PCH,RFO,780.4379,984.2114,1042.704,958.6985,897.4993,629.2796,556.7899,710.9973,902.1613,765.5099,598.3626,927.1311
GBR,PCH,RFO,721.966,855.124,896.5532,817.997,708.4824,487.4732,409.5452,457.536,559.1238,562.8885,439.2921,607.4275
USA,PCH,RFO,546.2063,735.2431,781.2868,735.7257,674.3615,367.9346,271.3624,361.8595,457.4109,427.2688,333.3318,471.7953
RAS,PCH,STE1AD,848.2106,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417
RWO,PCH,STE1AD,848.423784285715,978.465290476191,1021.59556428571,1011.89395428571,984.359052380952,863.434527142858,803.619001428572,853.393065238095,937.372418571429,934.188839047619,858.122072857143,919.789658571429
REU,PCH,STE1AD,1444.09283571429,1586.22195714286,1633.44384761905,1619.11714285714,1537.90797380952,1325.53326666667,1225.19265714286,1337.52276190476,1445.92432380952,1408.4317,1244.86005238095,1332.28642380952
REP,PCH,STE1AD,230.068930769231,206.214915384615,173.949226923077,159.457180769231,193.826007692308,244.695557692308,205.375473076923,218.844615384615,293.486523076923,310.608680769231,306.98625,273.918692307692
RAF,PCH,STE1AD,825.619209433962,966.745418867926,1063.11376037736,1119.05135849057,1119.04642264151,914.173526415095,841.757943396227,884.367432075471,1009.11090943396,1000.0684490566,869.508688679245,969.612826415094
RLA,PCH,STE1AD,1029.504599,1172.719381,1194.948482,1185.889528,1114.5236595,912.883793499999,891.234562,898.926414,971.346058,988.508742999999,967.4869955,1031.6940345
ARG,PCH,STE1AD,1003.7668125,1142.1430875,1164.19895,1156.304775,1088.61471875,895.19049375,873.586875,882.81855,954.143175,972.1903125,951.97709375,1013.71463125
OCE,PCH,STE1AD,849.12185,999.00189375,997.3162625,990.13515,976.11870625,923.91405,887.85751875,916.75509375,958.482525,946.88079375,900.989475,943.0634375
AUT,PCH,STE1AD,1193.3195,1271.8184,1316.0532,1307.0482,1237.6354,1176.3152,1086.7768,1074.0722,1114.4051,1319.2307,1223.1678,1448.9708
BEL,PCH,STE1AD,1393.1068,1612.4739,1667.6885,1589.3843,1519.2961,1305.8075,1242.2917,1360.4819,1509.8478,1506.0916,1344.0164,1431.4138
BRA,PCH,STE1AD,1003.7668125,1142.1430875,1164.19895,1156.304775,1088.61471875,895.19049375,873.586875,882.81855,954.143175,972.1903125,951.97709375,1013.71463125
BGR,PCH,STE1AD,1122.3109,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402,1294.9402
CAN,PCH,STE1AD,817.6358,998.6091,987.6437,993.3102,1031.7784,790.0011,675.4767,775.1661,918.4338,852.6675,684.2298,876.8816
CHA,PCH,STE1AD,1308.8405,1397.7083,1478.5247,1398.1989,1168.205,1052.3824,907.5308,982.6293,1140.3318,1034.0869,828.5378,1036.841
HRV,PCH,STE1AD,686.8182,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722,784.3722
CYP,PCH,STE1AD,1148.983,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463,1384.8463
CZE,PCH,STE1AD,1300.997,1424.6394,1467.392,1422.0166,1422.9309,1219.6711,1063.1564,1117.982,1171.1378,1142.8994,977.9709,1053.8279
DNK,PCH,STE1AD,1335.338,1508.933,1560.5023,1582.8362,1487.3057,1291.9668,1195.3558,1265.6772,1384.4308,1373.5102,1214.6683,1376.5689
EGY,PCH,STE1AD,424.2303,235.6727,218.043,200.9917,293.726,272.6539,198.7291,241.5021,491.2787,555.5081,528.829,501.0425
EST,PCH,STE1AD,1074.8675,1176.2519,1225.0661,1149.2571,1099.7095,941.9701,902.4659,990.9408,1065.1125,1060.7019,878.4491,958.896
FIN,PCH,STE1AD,1296.0263,1510.8935,1658.9223,1582.1117,1533.5089,1347.8805,1231.6345,1331.8382,1414.5979,1418.579,1277.8825,1507.0878
FRA,PCH,STE1AD,1304.634,1490.9314,1528.8099,1465.4108,1386.3183,1242.6735,1183.3392,1307.6245,1499.6339,1485.1672,1295.0543,1446.566
DEU,PCH,STE1AD,1426.668,1623.9088,1664.5418,1573.0282,1486.425,1289.7357,1187.1676,1255.3231,1375.7749,1333.4015,1178.7419,1396.7958
GRC,PCH,STE1AD,1319.3488,1492.0238,1522.5913,1401.0698,1368.6144,1216.5903,1120.5568,1302.3937,1414.8207,1413.5028,1237.5094,1410.2491
HUN,PCH,STE1AD,1192.7969,1356.2382,1444.0809,1392.4757,1362.6109,1174.3154,1086.6609,1140.0787,1231.3539,1199.6032,1077.7624,1237.3166
NSI,PCH,STE1AD,1654.36875,1787.38165,1845.15156666667,1810.2229,1726.58400833333,1499.67225833333,1379.321075,1516.59701666667,1643.05695833333,1595.6394,1404.72213333333,1538.16560833333
IND,PCH,STE1AD,1061.856,1052.4497,1052.8984,1026.053,1069.21,867.5111,836.3308,894.394,1086.2872,1034.6639,1017.4624,1160.2997
IDN,PCH,STE1AD,848.2106,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417
IRN,PCH,STE1AD,19.0579,137.1833,71.8669,52.61,45.1176,200.5498,187.0008,173.0769,87.9873,61.7912,80.2677,34.3681
IRL,PCH,STE1AD,1345.3278,1539.8619,1638.9554,1590.353,1522.1159,1316.3955,1208.4785,1300.5601,1397.3176,1364.9727,1240.6565,1426.913
ISR,PCH,STE1AD,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
ITA,PCH,STE1AD,1406.3911,1625.6823,1847.3959,1770.4875,1704.4563,1488.2965,1358.625,1447.9052,1540.0291,1521.6525,1356.0733,1503.3205
JPN,PCH,STE1AD,913.4313,1049.2071,1079.7248,1156.5362,1165.8158,905.995,790.2694,887.0441,1020.4015,992.0374,866.2135,1043.5913
KOR,PCH,STE1AD,848.2106,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417,1001.2417
LVA,PCH,STE1AD,1231.733,1394.3619,1456.6054,1404.3236,1342.9544,1130.471,1014.7701,1083.9045,1201.5835,1178.5296,1024.1793,1166.2082
LTU,PCH,STE1AD,1168.4318,1363.6395,1423.676,1399.3095,1338.0285,1139.4957,1002.5869,1050.1844,1139.4207,1108.1451,955.5205,1076.2104
LUX,PCH,STE1AD,1222.4788,1383.9578,1451.6559,1382.5257,1314.2122,1124.6498,1017.1032,1076.9983,1166.7415,1153.7946,1008.6128,1237.3967
MLT,PCH,STE1AD,1004.0113,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601,1209.4601
MEX,PCH,STE1AD,652.3134,701.2794,746.16,801.5449,862.0739,896.8278,862.286,959.7787,1047.677,1127.9939,1127.9939,1127.9939
MAR,PCH,STE1AD,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
NLD,PCH,STE1AD,1386.4881,1560.3454,1624.5829,1540.0989,1509.7377,1313.272,1213.6541,1280.9673,1377.297,1363.4826,1227.905,1411.964
NGA,PCH,STE1AD,874.9233,1030.4448,1138.0655,1200.0514,1196.5668,969.4855,894.7288,939.6391,1067.8438,1056.5108,915.6279,1026.9114
POL,PCH,STE1AD,1164.7158,1311.3334,1423.8169,1362.5483,1295.118,1123.591,1044.1992,1095.7762,1195.4528,1201.0191,1025.2221,1184.4304
PRT,PCH,STE1AD,1457.3138,1658.7347,1706.0077,1628.6731,1532.6856,1389.8476,1318.8912,1425.4337,1525.9355,1543.6517,1409.5104,1589.7488
ROU,PCH,STE1AD,1203.3173,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502,1326.9502
RUS,PCH,STE1AD,484.4801,575.8938,622.0742,646.307,636.3898,569.5337,545.8633,564.3303,628.8966,642.3015,640.3242,615.7195
SAU,PCH,STE1AD,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
SVK,PCH,STE1AD,1332.5503,1515.1492,1570.4565,1505.4556,1455.85,1235.1206,1140.8685,1222.9739,1310.204,1261.9578,1074.8836,1212.0051
SVN,PCH,STE1AD,1310.1169,1391.9623,1486.2294,1466.8335,1422.3501,1245.1357,1140.2919,1228.4103,1312.3688,1262.8108,1074.4534,1259.5297
ZAF,PCH,STE1AD,874.9233,1030.4448,1138.0655,1200.0514,1196.5668,969.4855,894.7288,939.6391,1067.8438,1056.5108,915.6279,1026.9114
ESP,PCH,STE1AD,1262.8691,1433.9909,1492.4391,1440.28,1386.894,1190.179,1084.2363,1154.8038,1241.2449,1244.707,1102.01,1238.7109
SWE,PCH,STE1AD,1426.0245,1555.7443,1619.0923,1601.9159,1587.9758,1466.3507,1453.4247,1530.7377,1642.5179,1616.9597,1461.8695,1396.0248
TUN,PCH,STE1AD,221.6441,186.428,144.95495,126.80085,169.4218,236.60185,192.86495,207.2895,289.633,308.64965,304.54835,267.7053
TUR,PCH,STE1AD,1911.552,2159.3034,2165.7534,2181.2534,2012.5468,1659.8858,1535.0372,1675.5791,1771.5225,1704.3239,1429.7788,1485.9064
GBR,PCH,STE1AD,2002.1398,2195.6087,2188.5504,2118.0522,1984.4554,1702.2189,1615.2663,1718.2896,1817.2465,1806.7209,1621.1027,1791.0161
USA,PCH,STE1AD,1000.1919,1245.3797,1260.316,1226.1995,1177.9179,832.2622,701.5208,789.092,923.7474,871.1608,719.0661,882.7859
RAS,PCH,STE1AG,624.195785365853,660.10416097561,713.054096097561,703.306127804878,696.450372195121,599.164582439024,529.886215609756,543.88305804878,561.951545365853,583.016843902439,527.356541951219,524.876686341464
RWO,PCH,STE1AG,262.700861111111,290.415544273504,298.135424273504,293.954215213675,285.388804017094,270.468164529915,240.430073333333,232.298439316239,237.135073504274,227.748837692308,205.972679145299,264.392445384616
