"allCy","PGALL","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"GRC","PGANUC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05884678718695e-08,0.00153655436082896,0.0024347933681189,0.00540478844292794,0.0178002707767558,0.00822609261210028,0.00518443506499328,0.00962480212515529,1.1272719571861e-07,0.000742262359302994,0.00121467049088997,0.00160082060053445,3.40947085774573e-07,4.20621950310704e-07,8.66958522391023e-05,0.000122011649847375,0.00014511977946346,0.000446424953598897,6.16123532591866e-05,8.57185340089042e-07,1.21554048270621e-06,1.27932171595536e-06,5.60590082302486e-07,5.10154704586411e-07,5.25984645427235e-07,6.17012224672686e-07,5.64959662546695e-07,4.36354938494276e-07,4.89220969261669e-07,6.1457481142106e-07,5.63688211305856e-07,5.60624760556839e-07,1.0319916950854e-06,1.2036220027526e-06,1.22737287610699e-06,1.47424048575082e-06,1.55895425890782e-06,0.00013777698002254,8.89660405427121e-05,5.86941811581592e-05,4.84412365673191e-05,4.20027106348487e-05,5.55522767061221e-05,5.20199106776027e-05,3.90647487969309e-05,3.99262204097806e-05,2.85609284546958e-05,6.16894260672665e-05,2.20424189369128e-05,2.61231665053951e-05,5.54803241255328e-05,7.56096608664148e-05,1.14188760165166e-05,1.01032231549196e-05,3.83661372876515e-06,1.8871896078204e-06,1.62835351419443e-06,2.18175067959693e-05,2.2976959536178e-05,1.60111637954895e-05,1.5219615883336e-05,1.71832634038412e-06,2.04045116516536e-06,1.76319641621808e-06,1.30771173331764e-05,2.31346098799194e-06,1.60272764263615e-05,1.84190434400873e-06,1.36834795596479e-05,1.88121038301333e-06,1.98494839239775e-06,2.1090563500047e-05,1.98666198097671e-05,1.40884249261266e-05,2.21491476984735e-06,2.10980231658637e-06,2.40928409007218e-06
"HRV","PGLHYD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000862187282683299,2.0809028525378e-05,2.33170986474744e-05,5.80251178594583e-05,9.06028146729541e-05,0.000129594336434565,0.000171862726642378,0.000122280976922199,0.000100557058845601,8.96475484827153e-05,4.32095894963869e-05,1.73440401690732e-05,7.26687994882619e-05,0.000287748228334711,0.000587620395943212,0.000971068813817475,0.00148233970379747,0.00153674416105619,9.77104068813907e-05,5.24193793356726e-08,7.28996736280429e-08,1.0120051061698e-07,4.87033095947284e-08,6.09906001545059e-08,6.18650386401064e-08,8.29445482797042e-08,3.00075787945917e-07,1.8656928092707e-07,1.53162277798841e-05,1.01405460261787e-05,1.63830256442329e-05,6.68060252366721e-06,9.98410372253107e-07,1.49728860540373e-06,2.17038019675335e-06,2.99275253799885e-06,3.9318768506698e-06,0.0244739126168398,0.0225849660659804,0.0230040602649963,0.0200480998468698,0.0214357246187908,0.0213901317677213,0.0218636318781776,0.0206975854348841,0.0227502747514657,0.0208155979168574,0.0217450007532985,0.0201590187401218,0.0222074819332687,0.0206311138757195,0.0204010114416972,0.0185261331274103,0.0233492938994747,0.023113736282981,0.0234970667903473,0.0212497421293599,0.0236300012534862,0.0239529654999714,0.0249833035351406,0.0227863536582656,0.0263851041047567,0.0241066177637111,0.0270353238419553,0.0240982304883257,0.0271828761821108,0.0268040320419106,0.026693323301659,0.0249207421520171,0.0287595843859151,0.0288824909696238,0.0303398906854316,0.0286544084337216,0.0312231576707977,0.0322462820346052,0.0309691173372385,0.0301248744343083
"HRV","PGSHYD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193404966787283,0.0362144406211277,0.010150767394676,0.00623085175619499,0.00245234698575607,0.00138739870006158,0.00111706030662803,2.28780376684451e-08,1.99590936973947e-08,2.17218083879627e-08,1.62661307426037e-08,2.74051063615052e-08,1.75815422008324e-08,2.04191406454287e-08,1.88193604624001e-08,1.70684901934678e-08,1.66788199224527e-08,0.00170705387428801,0.00264162382357823,0.00241351134351356,0.00274409098390942,0.00306922314710805,0.000116873875468679,0.00034010904292407,0.000320363062306407,0.000394995121451605,0.000365441531393028,0.00177835616454082,0.00181995379009762,0.00195704296784421,0.00206467092034917,0.0020472653830212,1.36784082973661e-06,1.97203160012192e-06,2.7371858956848e-06,3.61995556014687e-06,4.57799951877583e-06,0.0274317451983852,0.0253359149755189,0.0258378737404975,0.0227055124067718,0.0241119529310392,0.0240651357278071,0.0246087000017299,0.0233207338729193,0.025640611916342,0.0234694826650435,0.0245181997284002,0.0227479696109221,0.0250604048135627,0.0232782315320485,0.0228478928437716,0.0209229571989306,0.0263743526561446,0.0261102674525197,0.0263444182935245,0.0240155364713844,0.0267094959011371,0.0270923291753288,0.0280415470574331,0.0257972774858684,0.0298692559826203,0.0270770635371897,0.0303639429413725,0.0272926807173216,0.0307870308531234,0.0301177760466529,0.0299921220084932,0.0282450079863858,0.0323412944709171,0.0324706808827009,0.0341058826869566,0.0324922751788312,0.0351272374628005,0.036276369631368,0.0348475711702021,0.0341941576558947
"HRV","ATHCOAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92417244576178e-09,7.92269616512552e-05,0.000124665593697536,0.000314491273827981,0.000286580092379966,0.000169533463269613,7.18286661049152e-05,7.601926017334e-09,6.49785717762162e-09,6.91359125389603e-09,5.09962434954649e-09,8.45597259183795e-09,5.31971275797549e-09,6.04678927928522e-09,5.48913932293241e-09,4.89051318653652e-09,4.70033429681487e-09,4.42376887159235e-08,4.696726440235e-08,4.73170513797432e-08,6.00331409475002e-08,7.50775212471197e-08,3.25914874037241e-08,3.74778068672643e-08,3.46027349979096e-08,4.27547933094216e-08,9.81102904362245e-08,8.12056053398936e-08,9.29446416101555e-07,8.35078054524193e-06,8.78503562136839e-08,4.85618560715997e-06,3.10217383998564e-07,4.38879783695599e-07,6.02411896684114e-07,7.8475345098421e-07,9.77773112581895e-07,5.42933045695477e-07,4.93885565833086e-07,4.87862706484773e-07,4.16197758819843e-07,4.32801009044555e-07,4.2549786178328e-07,4.26659070374223e-07,7.08030611105431e-06,4.18043539059929e-07,3.80391243369451e-07,3.92595529428612e-07,3.64108730310455e-07,7.00241611642372e-06,3.60823013524869e-07,3.5544681696438e-07,3.52588238382292e-06,4.10298695429165e-07,4.07568435576949e-07,4.15874938790218e-07,3.78353429829406e-07,4.17868570703491e-07,4.26569791779521e-07,4.43846255451089e-07,4.07234877441738e-07,4.68569456406315e-07,6.50734087153139e-06,4.82620728885053e-07,4.33466763377983e-07,4.86934721746982e-07,4.84823887312602e-07,4.82111815726106e-07,4.54453415926237e-07,6.99577099787692e-06,7.23146542712038e-06,7.139854443834e-06,7.42984845562384e-06,5.91701446089547e-07,5.99503463507276e-07,5.9230002533614e-07,5.9672425759652e-07
"HRV","ATHLGN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03559061763627e-08,0.000203485737950181,0.000334448815637038,0.000525581453907364,0.000340382654605076,0.000144961152472913,4.32183462159275e-05,1.18831816639397e-07,1.02366209544074e-07,1.10046643687615e-07,8.16041684977096e-08,1.36379118385916e-07,8.64755632291706e-08,9.93264158307651e-08,9.06532036446161e-08,8.14115325134678e-08,7.88720642703402e-08,7.50184041045083e-07,8.00841144289167e-07,8.13321537788299e-07,1.0402533594458e-06,1.31487111797339e-06,5.73969308089597e-07,6.65413206202498e-07,6.19398267571473e-07,4.56878742814015e-06,4.48298056838159e-06,1.48980267528016e-06,8.99969487866969e-06,9.65486983695708e-06,1.10886977318522e-05,1.17653606268409e-05,5.93191587097276e-06,8.48437359029505e-06,1.17132509815552e-05,1.53871146822856e-05,1.93334909839459e-05,1.08542385129574e-05,9.93159636643173e-06,9.89378358809907e-06,8.51224815950031e-06,8.95049066341282e-06,8.85164541374757e-06,8.95178595301423e-06,8.93121113197529e-06,8.94549140205265e-06,8.18856992289569e-06,8.52418662989026e-06,7.97398482571006e-06,9.62902951380931e-06,8.03954421830522e-06,7.98854586751114e-06,8.09169933213765e-06,9.40705383676947e-06,9.40150927644699e-06,9.67696966655586e-06,8.88095104154399e-06,9.92025205195124e-06,1.01891607287672e-05,1.06950283473754e-05,9.89920743328158e-06,1.15204844532784e-05,1.06387313677618e-05,1.20450424305459e-05,1.0913973074416e-05,1.24009926851436e-05,1.24243379573244e-05,1.24644807438271e-05,1.18537787414125e-05,1.46656652033884e-05,1.49030551421178e-05,1.56045122692258e-05,1.47787370628188e-05,1.61753839091932e-05,1.64921816518377e-05,1.64396312206306e-05,1.6710544083738e-05
"HRV","ATHGAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72377335871959e-09,0.000145047819204765,0.000201706827407809,0.00038418443973331,0.000268714780720245,0.000121459727137043,3.56149870639546e-05,0.0137594923960664,0.0152092252671703,0.0174374411132349,0.0131320225524317,0.0218893836679253,0.00256088740536448,1.28326701086537e-08,1.16982943880608e-08,1.04587349500236e-08,1.00866506145777e-08,0.00458292649775116,0.00518784082327098,0.00490731333588896,0.00590825200829452,0.0069979883177492,0.0103078828445361,0.0126274243499308,0.0117689356038127,0.0148000018040927,0.0146271267691704,0.0669812234389592,0.06655585057488,0.0707441712256076,0.0735918146684456,0.0722714152991773,6.09730408111793e-05,9.74464034851023e-07,1.33852142542929e-06,1.74366836911812e-06,2.17253917193781e-06,1.20550591679071e-06,1.09737132026603e-06,1.08398624076689e-06,9.2475090599102e-07,9.60979545109869e-07,9.45409966376575e-07,9.47987615657385e-07,7.08502255534846e-06,9.28218410759932e-07,8.45179331652129e-07,8.72293436208874e-07,8.08997625811003e-07,7.35175751693175e-06,8.01693187394195e-07,7.89746121948503e-07,6.07176668253851e-06,9.11033366150761e-07,9.05545254588426e-07,9.23998545086628e-07,8.40630487288673e-07,9.27847393779514e-07,9.4775354058172e-07,9.86135997248201e-07,9.0479075541454e-07,1.04043148476312e-06,6.51076627985477e-06,1.07227452942441e-06,9.63063163854657e-07,1.08121705157189e-06,1.07716166480024e-06,1.07113353260076e-06,1.00968098233717e-06,6.99872639371637e-06,7.22733782601895e-06,7.14051872619749e-06,4.91911826893127e-06,1.31386254331102e-06,1.33192681162555e-06,1.31591975231646e-06,1.32574604756792e-06
"HRV","ATHOIL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000273558431057254,0.000865256733640131,0.00199719514078827,0.00695507782951121,0.010745057329043,0.0138710640078956,0.0161378870274934,0.00930215707301466,0.00671977205719606,0.00606415085733175,0.00378400341851574,0.00528760750805455,0.00271404323991081,0.00268195811490528,0.00216806663719327,0.00176036804545383,0.0015496640133491,0.0019135086188738,0.000241507502665887,2.3419301915437e-05,3.52687183979131e-08,4.42573557130745e-08,1.92902797112112e-08,2.22652578594614e-08,2.06340273378609e-08,2.55826610944842e-08,2.56293391585957e-08,4.89692718744711e-08,4.86567202684504e-08,5.16444020004451e-08,5.35734529032108e-08,5.24181571580841e-08,1.90598426108246e-07,2.70584371192637e-07,3.72901557847954e-07,4.87593145714413e-07,6.09798032242574e-07,3.39785117107104e-07,3.10327814681658e-07,3.0769093840349e-07,2.63474809728151e-07,2.74942928841719e-07,2.7138114501467e-07,2.73139032285165e-07,7.84327778799264e-06,2.69564276822209e-07,2.46257794563504e-07,2.55106701968133e-07,2.37478118758376e-07,3.39725118263007e-06,2.37091098770778e-07,2.34427211073919e-07,1.3242243779948e-05,2.72562019847995e-07,2.71808231470733e-07,2.78375689174072e-07,2.54197378427315e-07,2.81729977984156e-07,2.88714036177548e-07,3.01515599958255e-07,2.77664058622871e-07,3.20602152071e-07,7.70841375039163e-06,3.32706029241932e-07,2.99915874712498e-07,3.38087096334273e-07,3.37908068280039e-07,3.37243926619847e-07,3.19054609211734e-07,8.50093614812887e-06,8.83420264608573e-06,8.76156362110941e-06,8.42827498927976e-06,4.22933413539121e-07,4.30116691667755e-07,4.26477457641956e-07,4.31205894984236e-07
"HRV","ATHBMSWAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00188240133192391,0.0031853962160835,0.00059870080645855,0.000634910307618325,0.000402953123477734,0.000173881688352075,5.20275775172397e-05,5.25294697491118e-08,4.54407654783105e-08,4.9086644095964e-08,3.65318244843953e-08,6.13138115137294e-08,0.0596326441109925,0.0835642858133369,0.0802553590433461,0.0724973997705634,0.069470496093628,0.000495686272886272,3.71219046113363e-07,3.78693682269078e-07,4.86539928184482e-07,6.18195077532989e-07,2.70900910513771e-07,3.15502082074925e-07,2.95040605832273e-07,3.70462989492181e-07,4.78211797429172e-06,0.00828978542418793,0.00831713088054023,0.00893861791238921,0.00939649103435597,0.0093122134317257,2.9138291937409e-06,4.18516916805332e-06,5.7935454297277e-06,7.63733183956353e-06,9.62996573364594e-06,0.00462529990130826,0.00426455449344306,0.00431927413420914,0.0038196855436671,0.00408172385676928,0.00407537300311054,0.00416382473553774,0.00398905140073694,0.00437264580099732,0.00397977662665578,0.00415547487332939,0.00390128254271388,0.00412102501056147,0.00381003600712405,0.00376716296512351,0.00345928711682626,0.00434420220535353,0.00426444260250353,0.00433220220028578,0.00396725086633722,0.00440489624799233,0.00443667530351971,0.00464074297536665,0.00426800494791511,0.00493504600496504,0.00452536995105154,0.0050276385308106,0.00454210810450094,0.00509219439821891,0.00504318318972059,0.0050203754915747,0.00472798279166687,0.00547504407528237,0.00524438279504219,0.00550953590482253,0.00524597202980862,0.00568930876772228,0.00587311210806336,0.00560484299685099,0.00553757247104423
"HRV","ATHCOALCCS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118923736438255,0.00126461686519273,0.00229554255397956,0.00250293567736477,0.00229391707467215,0.00200921554770348,0.00177844950413466,0.00164886231161846,0.00157159572335408,0.00150116240149748,0.00142437317037648,0.00135463733354681,0.00128732177012579,0.00122584883090975,0.00115956187729217,0.00109912958608495,0.00104081624931223,0.000987483981482508,0.000930174330312914,0.000877880189522211,0.00082785561863305,0.000782160776910823,0.000733878151592185,0.000690081385368268,0.000648238445802468,0.000609982703577819,0.000570598922068464,0.000533901024852779,0.000505141526363774,0.000472541398158762,0.000437702699307055,0.000406519036634236,0.00037012788249967,0.000344370177120538,0.000318545139540849,0.00029549626302825,0.000274098702967769,0.000252588704889188,0.000232473911829928,0.00021456423530177,0.000197615676553277,0.000182621984481342,0.000167606417723153,0.000154163942791248,0.000149234137484455,0.000130534050422915,0.000119246862535698,0.000109326360966603,9.99852837742304e-05,0.000100213920958389,8.37025801238122e-05,7.64025991772065e-05,7.77027065786904e-05,6.40042485647536e-05,5.81341254598516e-05,5.29583003078787e-05,4.80124762763671e-05,4.39201758633761e-05,3.98314595734081e-05,3.62522424980008e-05,3.27463866745925e-05,3.00634856023813e-05,3.51889376566414e-05,2.4940556853054e-05,2.24073472076671e-05,2.063190804151e-05,1.86833377734049e-05,1.6969172512279e-05,1.52962761599124e-05,2.34074537294347e-05,2.28209195286977e-05,2.18499235142082e-05,2.22153798516363e-05,1.11280376111517e-05,1.02717536915481e-05,9.45894606360412e-06,8.7952019521357e-06
"HRV","ATHLGNCCS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39219252022677e-09,0.000190367596998392,0.000357579772395547,0.000589504736181968,0.000388038283273128,0.000168091128796662,5.65648702857913e-05,4.78776227101584e-07,4.74350365369803e-07,4.83582435538693e-07,4.70905984180463e-07,5.02234798168262e-07,4.80466782190089e-07,4.93310944523756e-07,4.90511741851333e-07,4.89520626012831e-07,4.92295407487486e-07,8.94320540671997e-07,9.33799039326411e-07,9.5412728797931e-07,1.10988402515444e-06,1.30603626989919e-06,8.38611058713945e-07,9.11010656747677e-07,8.92306451722699e-07,6.14185931628236e-06,7.23092363283086e-06,1.57567231938257e-06,9.75528096055419e-06,1.05023355273642e-05,1.20170335276952e-05,1.28447083989432e-05,4.90002850923307e-06,6.83024296862829e-06,9.26766402804248e-06,1.20658020132423e-05,1.5090514322673e-05,8.71871395730101e-06,8.03406851976266e-06,8.02968917626555e-06,6.99578005492484e-06,7.36173820212181e-06,7.29966242956737e-06,7.39969798971924e-06,1.02095186244165e-05,7.45011622357085e-06,6.87345897880191e-06,7.15858854864479e-06,6.7484166324006e-06,1.11363599640916e-05,6.84526520495903e-06,6.82723657387308e-06,9.54463331156065e-06,8.02041422099046e-06,8.03526737376383e-06,8.28703442069927e-06,7.67200014015049e-06,8.556424768085e-06,8.79848156237609e-06,9.24753652505857e-06,8.62851933582289e-06,1.00148653755854e-05,1.16576159698099e-05,1.05216527820142e-05,9.61930089228933e-06,1.09218235786604e-05,1.09751389723454e-05,1.10566739999031e-05,1.05855276386666e-05,1.33828143506947e-05,1.37992675566972e-05,1.41436857866206e-05,1.33129725818936e-05,1.46065117475196e-05,1.49343807285682e-05,1.49602292720479e-05,1.52711522078417e-05
"HRV","ATHGASCCS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63793160487757e-05,0.000231772936356991,0.000418358346463678,0.000661461715752722,0.000477298094907443,0.000262091981765785,0.000135634228918119,8.44989913760856e-05,0.00027720213735632,0.000484187348525162,0.000713851996495513,0.000869697828765501,0.00115450871372554,0.00112519088629018,0.00105217132557091,0.000985119611077527,0.000921497227728128,0.000863020341955661,0.000883237721048973,0.00091509749406128,0.000940913147800603,0.000986038491875786,0.00104558626875964,0.00116747637119176,0.00132831103884471,0.00147097574759175,0.00165562959146815,0.00183098012980845,0.00307447160547278,0.0042206662264339,0.00535958975413926,0.00648418880631032,0.00748913014810753,0.00686358821127914,0.00626178035861845,0.00572117949244003,0.00522481469031479,0.00477317045929512,0.0043442110647973,0.00395934319281611,0.00360539380662361,0.00328674734079589,0.00298285923172876,0.00271023177348217,0.00246672723567338,0.00223597683343896,0.00202247597323796,0.00183170168405542,0.00165724253824514,0.00150811946715146,0.00135325847569416,0.00122130636405271,0.00110676671269447,0.000994443881023202,0.000893424701488897,0.000803584836262887,0.000721770575300726,0.000649360228240341,0.00058140342136584,0.000521183371700206,0.000466354036300492,0.000418391890792195,0.00037943773929044,0.000333674361295336,0.000297334618507669,0.000265992930290266,0.000236527563226534,0.000210558496073022,0.000187066676212388,0.000174146426974064,0.000155939180062593,0.000139492958762769,0.000124294477208782,0.00010532176085626,9.34661418494434e-05,8.29725080261298e-05,7.37760033977958e-05
"HRV","ATHBMSCCS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49253131884429e-09,0.000185506924696695,0.000358894561797165,0.000605793374614447,0.000403001490898049,0.000175334564849851,5.667063664751e-05,1.08802292373811e-06,1.06540910566945e-06,1.0586679597467e-06,1.02593247394362e-06,1.03560659042689e-06,9.98786673044134e-07,1.1720269758446e-05,2.65828907082876e-05,4.08271701200636e-05,5.35780181334465e-05,6.63740140149682e-05,6.51673863173601e-05,6.42033966963378e-05,6.33655926458984e-05,6.28906556435816e-05,6.12762011651009e-05,6.04225391599186e-05,5.95138417616676e-05,6.47299321808429e-05,6.30673643448414e-05,5.7441045482179e-05,6.63017179050336e-05,6.77411249315273e-05,6.93878473089216e-05,7.0552073738438e-05,6.19035590136129e-05,6.21809961360601e-05,6.22965418429477e-05,6.30120665699616e-05,6.39341641435508e-05,5.80471404196575e-05,5.69263202583672e-05,5.65175085667423e-05,5.53508804341857e-05,5.54054223084979e-05,5.46925545985422e-05,5.43663274035093e-05,5.85426239096816e-05,5.38771513913521e-05,5.28822648031115e-05,5.27145042112801e-05,5.20650071499516e-05,5.79114401437396e-05,5.14285970911428e-05,5.10318082527793e-05,5.49404958168072e-05,5.13519536993705e-05,5.08889224976758e-05,5.08274237349415e-05,5.01264627132584e-05,5.0724208348577e-05,5.04777946422282e-05,5.06272867829399e-05,5.00095198218672e-05,5.10706398855853e-05,5.46480816812078e-05,5.1000146893898e-05,5.02598705607358e-05,5.13255845234244e-05,5.11125593144728e-05,5.11325365805402e-05,5.07261086601336e-05,5.62589846935704e-05,5.66147837825346e-05,5.69319404798334e-05,5.61985971719553e-05,5.40291907462762e-05,5.41512939849308e-05,5.42981899484484e-05,5.46051142348834e-05
"HRV","PGANUC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43787725907966e-09,0.000174161003358037,0.000345819476408647,0.000600550020145021,0.000400247265444647,0.000174159377490217,5.39671771568087e-05,4.87253005373152e-08,4.24061439509367e-08,4.60890583112819e-08,3.45106379427667e-08,5.82783124264748e-08,3.73416891534464e-08,4.33720391593365e-08,3.99794134159331e-08,3.62869748721562e-08,3.55323005796489e-08,3.41830596597058e-07,3.68628501343641e-07,3.78453292280298e-07,4.89351636327375e-07,6.2576242878209e-07,2.75999556890544e-07,3.23532110376964e-07,2.05240546910093e-06,3.84873445779395e-07,5.0958411732054e-06,7.57588159671675e-07,9.45376824750441e-06,1.00449612415897e-05,1.16858011818965e-05,1.23396435679268e-05,3.06747559979451e-06,4.40565619718249e-06,6.09903946331691e-06,8.04004885245787e-06,1.01377544635318e-05,5.71607071527383e-06,5.24503414425431e-06,5.2439628489156e-06,4.52816484209459e-06,4.78250250573745e-06,4.743536263797e-06,4.81512516251003e-06,9.81479086131224e-06,4.85210957718542e-06,4.4549632328437e-06,4.65545061066387e-06,4.37190135382964e-06,7.86142584483104e-06,4.44262286000651e-06,4.43203121198609e-06,9.18326974903273e-06,5.26575574244066e-06,5.2795500458615e-06,5.45659135806167e-06,5.0284989883786e-06,5.64550681350311e-06,5.81773153114618e-06,6.13249071952146e-06,5.70045512580366e-06,6.66888167266299e-06,1.13431642000155e-05,7.02695876980358e-06,6.39520867186831e-06,7.30592014422099e-06,7.34539755336378e-06,7.40242204243886e-06,7.07178709693268e-06,1.33846940175062e-05,1.4006499473464e-05,1.39830363409077e-05,1.34442931108807e-05,9.88710098127666e-06,1.01183237348519e-05,1.01345223274609e-05,1.03513815096885e-05
"HUN","PGLHYD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26356061830222e-05,0.000525251448045284,8.84760025673357e-08,1.05024798677274e-07,1.07122359743478e-07,1.49324120967597e-07,1.29518713669976e-07,0.00264305770787609,0.000999300718736147,0.000644986218382749,0.000825274767300441,0.000512007888344236,0.00259463988858648,0.00175075862589787,0.00118360320709582,0.000989417050595177,0.000673064542621797,9.79306406222742e-08,1.55809185039176e-07,1.80827928394111e-07,1.6940805233785e-07,2.06831512279322e-07,0.000255382345111961,9.51514029261324e-05,2.53862213186772e-05,2.16364093243429e-07,2.1996454020066e-07,2.08331136114193e-07,2.6773193839587e-07,2.36715455901249e-07,2.79576736281087e-07,3.26787204319943e-07,1.97308821324457e-07,2.0196575829119e-07,2.22731544382957e-07,2.67233036735742e-07,2.49510525472507e-07,2.68669004682307e-07,2.89813172480325e-07,2.84362573680003e-07,2.09425649598727e-07,2.67603162985743e-07,2.56580490705937e-07,2.16958114399403e-07,2.33194638880176e-07,2.48939721835648e-07,2.01017848837133e-07,2.26328620820751e-07,1.95267366250908e-07,2.55014776260473e-07,2.42013293575387e-07,2.10988024877831e-07,1.81190366024913e-07,2.41590720025645e-07,2.13920640627994e-07,2.36235592326028e-07,2.10660332036767e-07,2.41486905886894e-07,2.23380485979298e-07,6.65908207986047e-06,2.18407327799613e-07,2.66976764828762e-07,2.3160416592469e-07,1.26241544978445e-06,2.41692332508969e-07,2.49975452241383e-07,5.9130527761635e-06,3.16473076270304e-07,2.50509989506637e-07,2.83634124523556e-07,1.42301117162634e-05,7.4800711619517e-06,2.70923227150233e-07,3.03149566103714e-07,2.977550211958e-07,2.69302569136865e-07,3.33836755296264e-07
"HUN","PGSHYD",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1749454477515e-06,0.000470350259489213,4.07146727769063e-08,4.83061311963874e-08,4.92386349226234e-08,6.85934067692467e-08,5.94383784489685e-08,0.00134410989359723,0.000807810950455658,0.000671591610803035,0.000983385357404391,0.000707535898709067,0.00284427082888556,0.00406091857454616,0.00376786758737507,0.00358614690989179,0.00292886506851398,0.000895836096144249,7.06565887599981e-08,0.000140987442305943,0.000534047822039017,0.000800535953194774,0.000276755001345136,0.000105252491338498,3.80578506655678e-05,2.54528336954533e-06,9.96693097412998e-08,9.44023870583404e-08,1.21324662781308e-07,1.07275992286433e-07,1.26702347008071e-07,1.48103247806101e-07,8.9425281338028e-08,9.15410209506262e-08,1.0095395300887e-07,1.21127844795415e-07,1.13097344063349e-07,1.2178713226465e-07,1.31371778733272e-07,0.00066580437404497,0.000794448432499325,0.00107385554108294,0.00103459555428736,0.000872737667540965,0.000939142924727549,0.00099294490120946,0.000768878571582881,0.00092016888333396,0.000748584128538329,0.00101443323615089,0.0010337874542204,0.000824838828129321,0.000722371874697855,0.00094952758549049,0.000875575501146597,0.000926421434091751,0.000831432615809525,0.00102591084619222,0.000933442998172778,0.000810568895321876,0.000680839230768199,0.000848297205949955,0.000679211313741265,0.00086103744029989,0.00080166602303361,0.000785891298474899,0.000939305614115907,0.00100089707863423,0.000819658821162377,0.000882071922131552,0.00096774674947832,0.000917873166353025,0.000805586441113885,0.000983883370661438,0.000930622611529469,0.000842822364845665,0.000976291692638997
