"allCy","DSBS","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"GRC","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03101812708791745,0.03209124502220952,0.03459590497080122,0.03814501918953986,0.0417983689384975,0.04513148694383769,0.05014326798463465,0.05118603794354241,0.05472010558869978,0.05702318237220753,0.05925179989989873,0.06139341652267889,0.06215506468321135,0.06467059843431952,0.06681357888095031,0.06876303383176352,0.06931144187724562,0.06841366684576172,0.07009161968593451,0.07105662027679004,0.0710547795439266,0.07257090862283389,0.07391650232674937,0.07352824341513095,0.07448800028968763,0.07529948206145133,0.07547819662109813,0.07560487835710437,0.07532809890547368,0.07433413683914446,0.07564105188924379,0.0758629710187429,0.07557999319160567,0.07582965570451199,0.0757991789714988,0.07379789487963626,0.07405071653877676,0.07343946558426273,0.0730831356015536,0.07234597832133094,0.07210041876739941,0.07044224192948008,0.0699967288663406,0.0686339558826578,0.06753612006833468,0.06607976220281189,0.0640398145370876,0.06245237146138206,0.06061390857984969,0.05813014048144961,0.05624638952285341,0.05336273997259745,0.04903637523566667,0.0468305700074055,0.04421917313777879,0.04144525228814145,0.03844947962371939,0.03506615226342939,0.03165207762059927,0.02786854014515548,0.0241084993638057,0.0197351389061248,0.01549005455944703,0.0111227362641778,0.006294156581350627,0.001695268266760063,0.001392444951351695,0.001072065046314354,0.0007127347058526958,0.0003653631880811021,0.0
"HRV","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03217457313359406,0.03270788235452925,0.03571032363958224,0.03614978617548912,0.03669403022420371,0.03857801169579043,0.04116975063555765,0.04380272720456425,0.04629874103562503,0.05209752076117116,0.05648366981500803,0.05780969834059468,0.05971536760234653,0.06327253123077009,0.06445988667383315,0.0665989308394611,0.06871204066341828,0.07115510564138754,0.07480165387070437,0.07575761706055269,0.07822173657205167,0.08043849744889893,0.08315054405904675,0.08510735792722567,0.08852969492259223,0.09034609523737068,0.08865083326870603,0.09398931449940691,0.09244871268145737,0.08936431282824303,0.0958947643035739,0.09435730080496572,0.09645016431663675,0.09538090477635551,0.09210991198621986,0.09343643835161301,0.09229207297064927,0.09360743056909034,0.09256860990036703,0.0911793298975215,0.09212297112938475,0.0897422790283764,0.08926467594164456,0.08676450981709488,0.08491511860467924,0.08848777444871612,0.08734961090787206,0.08446974881971608,0.08257311903438296,0.07922388460243855,0.07597695191058672,0.07387419454474796,0.07237232527178133,0.0689895291143123,0.06767939682797582,0.06755403041239588,0.06308486288245521,0.05946745919444998,0.05465141148065623,0.05401170377034553,0.05043074795964617,0.04649757560051863,0.04413734185062288,0.04021871108329291,0.03640821913473272,0.03367385496867733,0.03028179656451538,0.02740036263035543,0.02320171322739798,0.01901457086868119,0.01505185374042302
"HRV","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03130352513468431,0.03278673838773877,0.03381943615703847,0.03422646809839906,0.03423370888993718,0.03572947393837935,0.03790847825929166,0.03973978393610477,0.04160638699971195,0.04395484252846187,0.04629239725229675,0.0470015547909268,0.04839766428809552,0.04974765317284699,0.05089989136913974,0.05216300114398752,0.05279368949365343,0.05357787248242329,0.05549555231744703,0.05680466539195832,0.05821595337236933,0.06021476947678236,0.06138281913619376,0.06226441342380086,0.06358098154096313,0.0652228719724739,0.06603560954198379,0.06675243054515514,0.06768226311586963,0.0697602366467883,0.07140586927653618,0.07119989091013135,0.07207529437877168,0.0729552964268547,0.07220105041667683,0.07271123519428241,0.07439457800670862,0.07519891456338323,0.07584007121041873,0.07643577230044764,0.07736610992137766,0.07742763198834517,0.07829110238644496,0.07805465998910324,0.07943812105922944,0.07918627021163724,0.07946620829414992,0.07996250108819297,0.07914551260379363,0.07922034892013635,0.07878187778737157,0.0798591459844671,0.08045460692435752,0.07931869246340434,0.08010651898572181,0.07909432732157065,0.0792902495252999,0.0782268787208006,0.07803054313156293,0.07784895398873226,0.07588478941410734,0.07469247064676315,0.07402098840588082,0.07332982646823653,0.0720399410278891,0.07038446704137927,0.06961259418086586,0.06979956101363954,0.0687154696579418,0.06766438692197387,0.06664411658500942
"HUN","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02226940440674816,0.024771220558491,0.02752165124683967,0.02975916580114729,0.03307878589441469,0.03471268314718527,0.03728683149052855,0.03949901841861035,0.04248673767866989,0.04521467151180263,0.04701073080916066,0.04758708707197271,0.04828050067019808,0.04725434940706169,0.04793340523955031,0.04676469939937406,0.04976066806330764,0.04888298963744633,0.04858640986522453,0.05198774183061616,0.05620696725440201,0.05990558698653386,0.05884851147783425,0.05778690735355784,0.05680877089400969,0.05638205289481681,0.0555074466495795,0.05302611916733876,0.05198598618824121,0.04929141722090448,0.05187734948719711,0.04988245599205555,0.04786806215601644,0.04699622975278223,0.04752155985040987,0.04538554586884995,0.04758229159653518,0.04459300135565126,0.04160509581571411,0.03878681296657507,0.03907629918058084,0.03638303132445972,0.03331370817929803,0.03038477303651672,0.0275027109892216,0.02530173986546637,0.02394761342410381,0.02235473281093748,0.01901006072875087,0.01572292349964152,0.01251572991369428,0.00995050329263121,0.00755912016627734,0.0052004803549828,0.002762875201154282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"HUN","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01581577733323514,0.01663096632597715,0.01741695663449281,0.01850200787274026,0.01927067685959213,0.02021534751593362,0.02083358380822882,0.02138810796225907,0.02221131275629878,0.02287130062199575,0.02340693889413941,0.02419110189904462,0.02448941399911087,0.02456134138154266,0.02507789673827156,0.025395327881739,0.02601946556711749,0.02585157335292816,0.02661583259516865,0.02779864746648571,0.03047858164021819,0.03056065937734111,0.03019652485424971,0.02978231157956013,0.02978161475151795,0.02979804133033152,0.02985029760136414,0.03031986828002319,0.03065260443876752,0.03068123314575442,0.03084796407575391,0.03030162157631793,0.02971330535734933,0.02964391080295771,0.03011208651423423,0.02948829573376487,0.02922692020578476,0.02948195511713912,0.03022819635758458,0.02935436639433556,0.02883354092423501,0.02846050825632291,0.02800313497758056,0.0271043951130539,0.02618360040801218,0.02609581354593561,0.0254817719044858,0.02534636986538309,0.02507710897205628,0.02382974475028795,0.02278000519272946,0.02271283751445825,0.02151161299023572,0.02092541495687435,0.01966545006895525,0.01853306956245405,0.01776718520213764,0.01643825906927632,0.01511992958129354,0.01448193612046422,0.01308480950493585,0.01196768449800476,0.01054308810558064,0.009246208765706795,0.007813713580641285,0.006554066347461735,0.005240274236686077,0.004037943810424739,0.002766877009617364,0.001376799300829544,0.0
"IND","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972988537003093,0.3332308561816525,0.4395181269723891,0.505572642588362,0.5891327683362776,0.6984096548858175,0.7621114103271923,0.8150071970333315,0.9292837187535702,1.006778442296091,1.112519743988333,1.194893566246193,1.29827567529008,1.421987692836252,1.497694198768235,1.636384462278153,1.663296822242973,1.789621220086989,1.896067528866941,2.017047339801655,2.140895466137333,2.191896536754818,2.258295961671556,2.363343853471417,2.437885230171116,2.508834540433058,2.603963899047262,2.685724058776821,2.8186807627533,2.803151552190766,2.857946156494703,2.947597586584974,3.017459366462207,3.150362398765795,3.23220799514415,3.276463855653501,3.362179136612736,3.451586817678895,3.564235842249355,3.617008349275694,3.681111042425344,3.7971988197241,3.916871097366644,3.96252528226713,4.03552124201872,4.03958439181454,4.16022986905704,4.218162111334159,4.293859061894233,4.353457020984402,4.414625209800991,4.55240379811055,4.613243848816205,4.691050191539491,4.761561990312544,4.87128609119314,5.127176830448676,5.056261064695184,5.154404304431747,5.269030924433098,5.198431884576943,5.327174814303045,5.420460916623395,5.447456314368982,5.597302385719344,5.75107343406756,5.753654014975738,5.917153923791346,6.001667240893996,6.094013875456862,6.102297627280097
"IND","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008127896351778,0.2140885146037371,0.238756068028374,0.2520189364196266,0.3002810746089594,0.3594748881861663,0.4031023082134726,0.4188290941602932,0.4673887877168564,0.5254256261693008,0.577970607235291,0.6452080033257848,0.7136147502560708,0.773296955042059,0.8374351767645906,0.9085619474641798,0.981731061055637,1.07938869445949,1.148602417556853,1.211940708603034,1.3152294014537,1.36467128847039,1.406263453611587,1.481213068115262,1.53547510903078,1.587232413387045,1.645975519983892,1.702939550931151,1.74426638101844,1.814188925630179,1.840645338302901,1.904469871729491,2.000677197209652,2.051163303490709,2.113952326875667,2.201928878894923,2.272714876369367,2.311187033490305,2.388537849230755,2.486864007056573,2.504135873430969,2.619740148655367,2.696327070462319,2.791936951918934,2.808936879115383,2.910542602839401,2.904785377329335,3.026898319746522,3.105019733888517,3.147860449032479,3.251535902597366,3.336152657836322,3.416201124181375,3.513943422705882,3.628417889827167,3.697208257604996,3.788633802012203,3.83525366199662,3.934561023035037,4.076536162396879,4.101374483346686,4.151556974636519,4.280447322514319,4.385310231017532,4.503947146851965,4.553723282219559,4.664386906488274,4.762568545595022,4.848824037377502,4.960435212727778,5.108003665303249
"IRL","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01417307321673622,0.01475527238512305,0.01531059825030702,0.01598140611504911,0.01725514733397351,0.02167856153160377,0.02501007064158181,0.02588726980029572,0.02668953871524428,0.02753644040444195,0.02873600221297325,0.02975198286521758,0.03002862125127777,0.03260321587188311,0.03262898642542357,0.03281557309707569,0.03386245760802124,0.036292591020458,0.04215828302495354,0.04436080503816971,0.04346872313570652,0.04529752402569787,0.04477876451920128,0.04450811239902108,0.04564332172159161,0.04884786550724923,0.04919928626182975,0.04993385680329487,0.0501292321762047,0.05023944889971374,0.05083562711795189,0.05191294852597953,0.05070343191483882,0.0514244912970302,0.05164822338577012,0.05333697169515387,0.05456379787935675,0.05522291757514382,0.05413052609465357,0.05463897129937077,0.05263176452840689,0.05113590788305482,0.05182244677582535,0.04995851144184083,0.04959634162968815,0.04761773440890215,0.04868413769325212,0.04702579750626797,0.04590207772433303,0.04648580066783989,0.04582242028775102,0.04581719740023016,0.04431773825150264,0.04176749466318386,0.04175888679649412,0.03987088861771364,0.03953744975521576,0.03856898874438738,0.03565640577365042,0.03334946819013881,0.03195118758057269,0.02960036871426049,0.02683187799520187,0.02417641588866251,0.02283508907905733,0.02051778302195943,0.01818174547967775,0.01585134185968832,0.01398668508800732,0.01134039451734444,0.009029911819591374
"IRL","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02778037009513382,0.02884132540431321,0.02984987555334676,0.03093280178458173,0.03203425479181553,0.0347887858535169,0.03556776519957733,0.03655494740442905,0.03730261312514723,0.03810292890038161,0.0389497680277318,0.03997005690408311,0.04086946578137553,0.0418219248816403,0.0426674583555145,0.0436658245413068,0.04373894261179517,0.04423811880632123,0.0445001583232131,0.04464794535605637,0.04465920344930812,0.04503135634125866,0.04551677575789796,0.04586867519275166,0.04617698251256698,0.04647556713543428,0.04673439704934168,0.04700368381878099,0.04728818090569321,0.04733641580632277,0.04739472858288846,0.04748516964547998,0.0477188761173344,0.04924701618260448,0.05001156370564971,0.05240067089483675,0.05196836568358396,0.05122949773159008,0.04977545249887375,0.04878116912423819,0.04724925648467781,0.04614444644757327,0.04462467475054151,0.04350673394415293,0.04201965365153906,0.04060097490814951,0.03920043989212002,0.03773866954635999,0.03620962327140984,0.03468163458528978,0.03302398036539983,0.03142134681081289,0.02969264790307047,0.02793131255592075,0.02611656990631637,0.02424826796529869,0.02226462999926492,0.0202269201379044,0.0181119230858663,0.01593363404392428,0.01364809410988929,0.01130594794022991,0.008866846507877137,0.006341633282788643,0.003710734103930594,0.000989060644280696,0.0008046860810259551,0.0006142067750709114,0.0004159928751897026,0.000211408537392655,0.0
"ITA","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08590859799380593,0.09114085671498622,0.09642077107209358,0.104051522844185,0.1103736409629426,0.1249707103098029,0.1318901597611595,0.1483456112326873,0.1579929946047186,0.1678878331186411,0.1750402870231759,0.1766427500417308,0.1984537089025938,0.2004621675241487,0.2194028593378689,0.2188352907434987,0.2247479753762171,0.2301257605216264,0.2302992563557237,0.2277610869802453,0.2484151718456648,0.2690302786219039,0.2687827263071595,0.2810675137311734,0.2919356137019374,0.2892742373462486,0.2902462623667317,0.2900072039703722,0.2928807118316258,0.288553001869718,0.2903532455103288,0.309034670573278,0.3033854761398474,0.3072020608536459,0.3024405087924332,0.305714221163998,0.3083738485901033,0.306838449425175,0.3050297116595252,0.3052445883244717,0.2994327834623189,0.3026035791836632,0.3107546428987369,0.3039283270130736,0.3055136493101552,0.2984988907642973,0.2905323468800123,0.2958590940685766,0.2872761093204101,0.277134353119235,0.2701520846576387,0.2582803836603851,0.2531615101672032,0.2377534311596619,0.2340710977195631,0.2258829909086133,0.2145801814220741,0.2141740197705717,0.2035381292450524,0.1962792546126191,0.1865099416113198,0.1726982587976745,0.1589746296232191,0.1450334089651441,0.1320332002854845,0.1200110326231802,0.1039927556365765,0.09287863281039531,0.07782635268971867,0.06313029488161809,0.04920699628449647
"ITA","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557729512161113,0.1621071952286479,0.1711882443335833,0.1847269955430733,0.205229612421799,0.2191677029005646,0.2237870438111917,0.2371533314881146,0.2461396085950685,0.2521690199978113,0.2649939461278311,0.2740953843853333,0.2836791266488631,0.294838043388661,0.3075534443233758,0.3138108745178613,0.3201076208871458,0.3240536655068247,0.32744685498287,0.3223088050688889,0.3317491784624881,0.3438730643073641,0.351715019081876,0.3580123631388725,0.3691674796151893,0.3693034143068252,0.3722770824352984,0.3740609139127969,0.380820494870094,0.3814740056357684,0.3822713187886795,0.3861655778022089,0.3884794185001,0.3854677776947336,0.3907148044768903,0.3858981269630465,0.3850031803328817,0.3796912133706858,0.3752520606027346,0.3714539000514037,0.3708366322675765,0.3717892894601598,0.3677064065961813,0.3564940886632852,0.3486089746577792,0.3438772058988587,0.3342112030456897,0.3300165617876167,0.3210612094221872,0.3091512461431455,0.2950711809914568,0.2810043453958664,0.2657792166850682,0.254136552415487,0.2403349866171106,0.2209149396120023,0.2040681969332071,0.1865353413953289,0.168346173352907,0.1499765239290474,0.1290092230603812,0.1075626202732572,0.08333378500757986,0.06015844311895025,0.03515075410538283,0.009357140886896388,0.007695508913364452,0.005935840526986948,0.003982659690665349,0.002031319503824571,0.0
"JPN","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3250479933616128,0.3477355769021571,0.395878283282621,0.4186566267473407,0.4330178236410799,0.4760460629445412,0.4814308188860537,0.4829145824428324,0.4848161764567002,0.4881402210197322,0.5052666926720308,0.5423865352155236,0.5510315532394846,0.5773413347008733,0.5946255364900619,0.6252057206397121,0.6522681330060335,0.6578655811015612,0.6950804370023498,0.6961124494672468,0.6976479000623163,0.7486174046560766,0.7753845452902963,0.7776706735048005,0.782447028284226,0.7859772264774229,0.7868801852857131,0.8023573449167308,0.7973597434060989,0.8303022146521067,0.8639928557556624,0.8759268593007993,0.8908579968195702,0.9157145578132211,0.9269201166805063,0.9195681278748387,0.9423134907974106,0.9649533950798875,0.9699368765438527,1.003869978654444,1.025684569837428,1.023438087608757,1.053178989487517,1.073123773933089,1.093928019384622,1.107509757298435,1.09735554684805,1.146958288895085,1.130720177116057,1.165937680370317,1.159250907976968,1.194038088067173,1.202636433749763,1.185977812850254,1.235400829291818,1.257722922795128,1.234268361967412,1.210104074785243,1.220585950704437,1.247988376498393,1.235239452190331,1.21519406753554,1.243318938589576,1.274663380069672,1.272139024480182,1.303042163550362,1.302470738192485,1.323216913691614,1.322409019650087,1.331143088426605,1.326904978552128
"JPN","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087588206002995,0.6536519639755521,0.723482162774904,0.7957853977375381,0.8298275424860151,0.8925946434403207,0.917905711677491,0.9202021157297532,0.9184195667336634,0.9230268240632291,0.9459887669461593,0.9934155711569328,1.006676319482863,1.061996081470909,1.098835649958814,1.106416759921208,1.123831737902,1.118815619307026,1.16312124869395,1.163602181217634,1.159898463240123,1.204060990471484,1.23240766799505,1.227735938573715,1.230482242311367,1.231731720439998,1.21708622340325,1.225908461619522,1.210854366458541,1.218756005758657,1.244693040293071,1.24909641333216,1.246331641955425,1.260826827239007,1.267086237651013,1.242856418791429,1.247825504828072,1.249974845746455,1.255996570141063,1.225347116873335,1.234248224679202,1.223008732531749,1.209217376559464,1.204210601232629,1.202792003073961,1.188273505268386,1.153712272258748,1.156201209991421,1.11323466687605,1.099130168547413,1.060948729785366,1.059780934625721,1.043291283985204,1.000648675519,0.9990133882554507,0.9837679238299615,0.9262952785671318,0.8788479015367404,0.8330749862023581,0.8156264136358232,0.781417582340166,0.7355815361689491,0.7161165671491186,0.6889649561873564,0.6460832423338408,0.6119413596695154,0.5759137970760495,0.5439845415572355,0.4997501621017276,0.4601635164826258,0.4107739838941759
"LAM","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.923605331381424,1.950999414265909,1.979426780432205,2.287181962803409,2.483155232435059,2.506842706093767,2.598653585324028,2.778179124416067,3.111837259023991,3.329744941462323,3.422998523079031,3.598392973680262,3.889668998872164,4.117682912845146,4.362681435600927,4.369226470247514,4.492198405640583,4.889830601865635,5.248678264982755,5.547798595561117,5.901125935528064,5.900447125030582,5.966504224720704,6.093054100000548,6.134800629810534,6.3955755173204,6.607069501930047,6.762200205654154,6.846151948366535,7.034221227304879,7.001785233298115,7.227606094932916,7.190520908182676,7.314910079987865,7.428096454996988,7.396862411583768,7.462267498121445,7.648234596933681,7.811017535836751,7.895121264540628,7.866853954104118,7.958386038258678,8.001568810636995,8.088677531695726,8.101766878820357,8.102972490130382,8.07477939680547,8.186295160621476,8.222699203910311,8.106454022746515,8.223893328597724,8.285770437338023,8.326428005528035,8.31272465195005,8.443969984139654,8.551489343466562,8.403581029761929,8.40470433182692,8.353804455094824,8.236718531671482,8.349811013680265,8.188060296727764,8.135820966670218,8.090896461707286,7.972321928291804,7.947473492349597,7.710982858214725,7.824207695091018,7.764679368913714,7.728435598704225,7.70852138159452
"LAM","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784874308725781,1.8027124695268,1.81807648242984,2.099011288104112,2.272543026720727,2.270357648822735,2.309203621790236,2.330630435575357,2.555508427602658,2.745787459724163,2.871730562266185,2.985270987200273,3.217805827013843,3.417110772337955,3.671279523936148,3.696445113379925,3.793808909168156,3.943566260233898,4.233486993142297,4.625805901311295,5.005212032853152,5.004624299675127,5.006762091001157,5.183361032515791,5.14813994282209,5.310731962070546,5.435636393617806,5.480763937952218,5.512190906082286,5.60203899536201,5.772949574533877,5.792025884384661,5.892156973349539,5.973049313592877,6.05700980287029,6.048796912972266,5.953677454057296,5.844933268033158,5.893398467709037,5.991408723004253,5.975599049380737,6.080342574989936,6.155683746535775,6.182751126977998,6.155061394428807,6.248214979095167,6.277837191768214,6.319869371453367,6.26364949207256,6.110540964508305,6.134747221902997,6.134390740901537,6.180535569494077,6.257489896273389,6.08766905745773,6.143282318328598,6.046451697438478,6.098286721625593,6.109948929134636,6.136549089929979,6.099559699099369,6.031921183616011,6.022369801484912,5.99345057898294,5.910046427887111,5.885877487988742,5.67107326113574,5.667444784402595,5.645021946351395,5.592337471643929,5.533386278921374
"LTU","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004575537398695192,0.004809874949495062,0.005026653496388284,0.005263796028488457,0.005549702332202796,0.005893189717895918,0.006473116977920778,0.00680335511877614,0.007222904412625671,0.007600560086874689,0.009405731004520848,0.009436071966408261,0.009849731213737452,0.009989799261952152,0.01006291320502932,0.01012309630759275,0.01090563144381473,0.0112253924167439,0.01165648451372584,0.01163310239430854,0.01173216268720385,0.01159250501333695,0.01262062770495909,0.01298353736468478,0.01311386452722437,0.01313217310805479,0.01235707262094132,0.01161407562416371,0.01156364942377354,0.01126648296827546,0.01089121212590238,0.01088052894047882,0.01063457122011708,0.01079388284534853,0.0108413592472291,0.01051548914547019,0.0100511423772763,0.009416375741711717,0.009343833298433102,0.008794625018111629,0.008173710419957278,0.007928609869353946,0.007502617137620263,0.007064079649840646,0.006503389561445803,0.005937147814007983,0.005371152576839766,0.004777309335089219,0.004297356264825475,0.003607647545408602,0.002936084342444875,0.00244342824447817,0.001822408520945238,0.001239405168623234,0.0006317250237514685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"LTU","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005690373585679733,0.005872168357073414,0.006055181571401005,0.006191664699030104,0.006606451212748765,0.007047674802517633,0.007335817431483082,0.007658345381650234,0.00771286744533558,0.007844781613993988,0.008209754393324314,0.008722996911185894,0.009063356997227547,0.009084275965222429,0.009659388419373954,0.009962262932331128,0.0102712906697736,0.01022789445071742,0.01036552777070065,0.01022188510288017,0.01037094102596977,0.01037884112496162,0.0105687836989874,0.01106937154286645,0.01094838451236242,0.01090800617480562,0.01106010717677244,0.01132723680945734,0.01183811986458803,0.0116869911381649,0.01178291086827977,0.01198088694096261,0.0119431783703393,0.01175771307651305,0.01168160955848456,0.01133222265611657,0.01169707864497401,0.01188752472511598,0.01196827739274975,0.01163501931290904,0.01203340499488514,0.01200198379611701,0.01187782853515483,0.01176298554472417,0.01157863685070382,0.01144246850995169,0.01118295517416295,0.01098115576157055,0.01068733555574192,0.01046820694643446,0.01018330981483772,0.009915316833872565,0.009583296175437144,0.009175966333760353,0.008720787600221838,0.008411053927659756,0.00798669142499937,0.007519228120360001,0.007139313967667048,0.006614209572405307,0.006071656094528561,0.005427269313374358,0.00492859973708835,0.004369498190600522,0.003694742090846163,0.003116554630912481,0.002544943711268346,0.001928135577136503,0.001280580623410268,0.000659462496968133,0.0
"LUX","HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002147435335869124,0.002214248370577356,0.002282420349470481,0.002348210682778576,0.00262540780256654,0.003115208378540618,0.003387456376467488,0.003459684425009541,0.003713995310662591,0.003870132803044106,0.004351954744606151,0.004868961436503846,0.005215542046045843,0.005110005817900537,0.005441075627151735,0.005394885519258034,0.005442500120042506,0.005645011978150938,0.005669452104297009,0.005570955932676582,0.005800763947235925,0.005858209781470854,0.006043289575792109,0.00621167863754644,0.006387202152886293,0.006595112347731458,0.006575919250131654,0.006682170608147858,0.006673597323915101,0.006694953725744723,0.006479050515033084,0.006575838363304202,0.006556649676046313,0.006470400445064144,0.006491551969135312,0.006595458786119128,0.006415765094660442,0.006412537753850121,0.006278493051152801,0.006352462426389041,0.00631040420499292,0.006111994980031917,0.005922294612340619,0.005867830412132223,0.005888150147816859,0.005797377190372269,0.005779197352010236,0.005578511669749067,0.005412167187527054,0.005375105286878565,0.005289103528359609,0.005007739294797086,0.004795970261836193,0.00473577612702221,0.004599433648742221,0.004446264100925168,0.004355502537136778,0.004295257185867737,0.003912213348019613,0.003722634757504598,0.003459182792983568,0.003279848461792113,0.003087746628061224,0.002859845818732461,0.002630876642682856,0.00237195423300953,0.00210432956420924,0.001864254997674591,0.001556174522349181,0.001267498358723853,0.0009772631839384605
"LUX","SE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004042007527850066,0.004785896791982103,0.004875623667324271,0.004983316046139412,0.005837619845703098,0.006611682086419221,0.007124440436953788,0.007124552590662859,0.00783516982590007,0.00840859086704512,0.008748460872007794,0.009290841859634176,0.009648461887538776,0.009823175489171856,0.009956991161239975,0.009963128192124677,0.01014428572166354,0.01045417500906368,0.01021336258384529,0.01001397002448529,0.01013167861476088,0.01028955049968544,0.0104020993297855,0.01045120070318626,0.01044069548929985,0.01038793850092587,0.01049925839650753,0.0104843217342817,0.0104477985384039,0.01037220514034574,0.01017837848416363,0.01019703726225881,0.01023888411521174,0.01017274660980221,0.01016813015729882,0.01000152324915241,0.009922762379713443,0.009803278014612105,0.00975860845043709,0.009474261748984986,0.009084265021673109,0.008561525378436864,0.008756726641735971,0.008574129765840674,0.008360405840897499,0.00815546950370475,0.007632095418389018,0.007405511052962313,0.007123361324848252,0.006887979482220512,0.006442704417879899,0.006077322448141424,0.005749694178433705,0.005419731658030321,0.005064154829479627,0.004691465607227136,0.00430825472643075,0.003828427717031955,0.003334358333143008,0.002867227591125628,0.002400228376423861,0.001971391941316343,0.001510278339632164,0.001070320239329431,0.0006169120256579209,0.0001663115867832164,0.0001322761829525578,0.000102813466391257,6.770000420605268e-05,3.44498158030456e-05,0.0
